time,ego_speed,acceleration_cmd,mode,distance_error,distance,ttc
45.1,24.96473603719848,0.07296137361408929,follow,0.1123236196974915,47.5484834694531,
45.2,24.942482460170034,-0.22253577028448523,follow,0.05390580993552874,47.50100986573325,100.057729230009
45.3,24.961494773165146,0.19012312995110925,follow,0.11003792946119262,47.52376161971625,
45.4,24.96270796761668,0.012131944515329979,follow,0.10736998265200981,47.54961214239973,
45.5,24.942926418057922,-0.19781549558757833,follow,0.05527939421304495,47.499341345638065,94.48694750320105
45.6,25.012777500309557,0.6985108225163453,follow,0.23065907674538977,47.64504870383227,
45.7,25.000832748024962,-0.11944752284595937,follow,0.16060470333697907,47.67977095380132,
45.8,24.98014868412058,-0.20684063904383937,follow,0.08943855696137604,47.59068767899882,53.42269666725954
45.9,25.01551635433218,0.35367670211603347,follow,0.17144978440589398,47.64167281058676,
46.0,24.97275310716065,-0.42763247171530533,follow,0.04384664365527158,47.567121175153545,63.804262507109186
46.1,25.02139059173717,0.48637484576520934,follow,0.16971620369650964,47.62884586443748,
46.2,25.037539619541636,0.16149027804466182,follow,0.1816209176580088,47.71370680526376,
46.3,25.012464146741085,-0.2507547280055274,follow,0.09164341399714004,47.6479528433096,72.46400281784447
46.4,25.060195994052798,0.4773184731171465,follow,0.20001020852385665,47.718706428635485,
46.5,25.05606859670713,-0.04127397345667859,follow,0.15339283815101368,47.74368682923021,
46.6,25.092535755351133,0.3646715864400147,follow,0.21597707449879522,47.80007996955949,
46.7,25.142535755351133,0.5,follow,0.2940227609976773,47.932826394024374,
46.8,25.12526781166561,-0.1726794368552646,follow,0.18676918546255905,47.90057281848926,148.51244249290016
46.9,25.12206821355228,-0.03199598113328625,follow,0.14314431982428744,47.8310460373227,68.7951394193511
47.0,25.100808062316094,-0.21260151236185879,follow,0.06873689563905572,47.75183921596747,60.2875338246554
47.1,25.08545441447139,-0.15353647844703755,follow,0.02954631626172244,47.680758409735866,67.07965333760157
47.2,25.085478700194123,0.0002428572273405552,follow,0.03803134658163998,47.666212968288725,327.7055092588138
47.3,25.090355241979378,0.04876541785253642,follow,0.05544704797813438,47.683665098269316,
47.4,25.09205007692449,0.016948349451129552,follow,0.06009671110231096,47.695629574071376,
47.5,25.11362168786259,0.21571610938099922,follow,0.11034945099219584,47.74842456637893,
47.6,25.10227669585119,-0.11344992011399617,follow,0.06762986579878572,47.73806239759267,460.6956649933892
47.7,25.152276695851192,0.5,follow,0.18341968423076338,47.83683472800755,
47.8,25.121731653932216,-0.30545041918975746,follow,0.07319201464564173,47.801607058422434,135.69335588015946
47.9,25.171731653932216,0.5,follow,0.31083641213088953,47.99343389302921,
48.0,25.184664260610155,0.1293260667793974,follow,0.2656632467376667,48.02326072763599,
48.1,25.168611072619324,-0.16053187990830678,follow,0.16379791065974558,47.940794301574975,58.13371161023074
48.2,25.152685853714157,-0.15925218905165772,follow,0.09101658538406099,47.843933194313045,49.39436947064124
48.3,25.177538568188513,0.24852714474356283,follow,0.1356358283703969,47.86466460894163,
48.4,25.158847084133964,-0.18691484054548468,follow,0.06360289984000644,47.82991075212278,137.62475630094224
48.5,25.189744169185538,0.30897085051574025,follow,0.12975541750844144,47.868026043709385,
48.6,25.188210233307814,-0.01533935877725387,follow,0.09943537301251837,47.88405162679083,
48.7,25.186850733463153,-0.013594998446620238,follow,0.0779152534983254,47.860230603460046,200.91593018010784
48.8,25.15807192771431,-0.2877880574884187,follow,-0.002730570080998973,47.77754553011373,57.78255203330821
48.9,25.11696444136569,-0.41107486348621136,follow,-0.08936955422917237,47.6477383373423,36.70654708729589
49.0,25.10886525297053,-0.08099188395157583,follow,-0.07240476884280156,47.60304189320573,106.50297313977829
49.1,25.123076063256327,0.14210810285795542,follow,-0.007142511547122865,47.656155367908674,
49.2,25.11026904171665,-0.12807021539677665,follow,-0.02476633330145006,47.659847761583045,
49.3,25.066961916463423,-0.4330712525322639,follow,-0.10958270516359647,47.555820857411376,45.714924649622304
49.4,25.078973313873515,0.12011397410090821,follow,-0.038318208930100184,47.56212466576503,
49.5,25.070848453907864,-0.08124859965652254,follow,-0.035232636432589004,47.58322733437768,
49.6,25.036076753619376,-0.3477170028848802,follow,-0.09613019187489869,47.510142488986894,65.00683176512042
49.7,25.044951897018105,0.08875143398727905,follow,-0.035580316804114887,47.51853481362495,
49.8,25.029788675547234,-0.15163221470870047,follow,-0.04938822160401202,47.518039623923144,9595.926460137944
49.9,24.99077609728457,-0.3901257826266403,follow,-0.11562225695242745,47.42906075636842,53.303736111497294
50.0,25.007895286347026,0.17119189062454543,follow,-0.02918099928689344,47.45698314663996,
50.1,25.005584933006624,-0.023103533404010446,follow,-0.01364931151528026,47.49819361800526,
50.2,25.033961415340706,0.2837648233408101,follow,0.0702577251946579,47.5786351247046,
50.3,25.051197168637266,0.1723575329656179,follow,0.10329686015947459,47.65423898317053,
50.4,25.002206361054807,-0.4899080758245794,follow,-0.030676486649099388,47.5461192663068,43.97543819526791
50.5,24.994737982760498,-0.07468378294309333,follow,-0.027410911380890468,47.47589863020132,67.60961059778253
50.6,25.00763099172188,0.1289300896137993,follow,0.023317857784526552,47.51542483192527,
50.7,25.0133055955034,0.05674603781521904,follow,0.042215245170268645,47.553661732753085,
50.8,25.02566420684562,0.12358611342218584,follow,0.07137277994764446,47.59133117320275,
50.9,25.07566420684562,0.5,follow,0.33926844224975383,47.87776475251818,
51.0,25.095763596239085,0.20099389393464007,follow,0.29970202156518866,47.91319833183362,
51.1,25.145763596239085,0.5,follow,0.34497657785108515,47.988621972209714,
51.2,25.1767923527443,0.310287565052166,follow,0.3274002182271758,48.04604561258581,
51.3,25.20716888849544,0.3037653575113763,follow,0.3121778481949278,48.07736637731138,
51.4,25.2045266686498,-0.026422198456363344,follow,0.2218961557186745,48.032649488461836,107.41500744847099
51.5,25.246377045194436,0.4185037654463408,follow,0.26240681862215354,48.069196821596854,
51.6,25.215176140070668,-0.312009051237667,follow,0.116993549285759,47.98655911707741,58.06860124700936
51.7,25.230844804032273,0.1566866396160373,follow,0.12427729296434364,47.947041503070345,121.33081084929933
51.8,25.209704139550063,-0.21140664482211102,follow,0.04168981661870674,47.887957022667116,81.04997572264583
51.9,25.220458408333315,0.10754268783252391,follow,0.05843039938702077,47.87298660871211,319.78398695316315
52.0,25.270458408333315,0.5,follow,0.19425315537881005,48.02494076787878,
52.1,25.191049670559973,-0.794087377733412,follow,-0.04779268545452453,47.85789492704545,28.649557922723304
52.2,25.241049670559974,0.5,follow,0.10321545414949185,47.88978995998945,
52.3,25.159911064537457,-0.8113860602251542,follow,-0.11688951290651062,47.74468499293345,32.90354972790717
52.4,25.174435746649866,0.14524682112408194,follow,-0.046172710326480626,47.69369388647971,93.53335748802145
52.5,25.185703431935913,0.11267685286046893,follow,-0.0034033081600810533,47.75825031181472,
52.6,25.171291297931596,-0.14412134004316035,follow,-0.033875179282745194,47.74467996862113,351.8310427931489
52.7,25.133720556011568,-0.37570741920027406,follow,-0.11038610806942728,47.64655083882797,48.55495095009942
52.8,25.114294293708493,-0.19426262303074254,follow,-0.12140205079053601,47.579178783226816,70.62153345134084
52.9,25.126951961006874,0.1265766729837986,follow,-0.05269208670677017,47.61874935385597,
53.0,25.082381265644223,-0.44570695362649954,follow,-0.13937378375502618,47.55105415775528,70.24287821993971
53.1,25.095057470516547,0.1267620487232312,follow,-0.06475586727547977,47.55881603119086,
53.2,25.074494463731295,-0.20563006785251411,follow,-0.09027592163561593,47.5523102841392,730.9277459849167
53.3,25.050659578765334,-0.23834884965962122,follow,-0.11588085783086655,47.495860837766074,84.13875403457408
53.4,25.100659578765335,0.5,follow,0.07580551174154238,47.65179487988954,
53.5,25.0921126542969,-0.08546924468432975,follow,0.038739553865006826,47.68972892201301,
53.6,25.03219687113878,-0.5991578315812311,follow,-0.10965132486203544,47.52851765658332,29.482131741787104
53.7,25.0590595303947,0.26862659255918925,follow,-0.008997337238731973,47.53929796946944,
53.8,25.01516422183708,-0.4389530855762014,follow,-0.105197279162077,47.48339201642997,84.93441115815787
53.9,25.05406073682284,0.3889651498576261,follow,0.023129261490645092,47.54587559424626,
54.0,25.00275450184819,-0.5130623497465141,follow,-0.09962158467028814,47.48146952056398,73.72203707804118
54.1,25.016652853154635,0.1389835130644618,follow,-0.031937682393127886,47.47219407037916,511.8047439689325
54.2,25.016725976880377,0.0007312372574210246,follow,-0.016450494668255544,47.508528785063696,
54.3,25.038774536145546,0.22048559265170356,follow,0.0467672220550952,47.57185618737566,
54.4,24.988418382932856,-0.5035615321268876,follow,-0.08018307045720974,47.477978733761105,50.57442112639523
54.5,24.997815385896274,0.09397002963416652,follow,-0.02849067893146895,47.45413689546782,199.03723996329558
54.6,24.970638761744425,-0.2717662415184895,follow,-0.07836772196621666,47.418355356878195,132.52184569453985
54.7,24.95607419573253,-0.14564566011895208,follow,-0.0836666619128863,47.37229148070375,102.84043683450885
54.8,25.00967173122266,0.5359753549012884,follow,0.0745727675316985,47.508684061130495,
54.9,24.99425959174604,-0.1541213947662086,follow,0.02320929117423276,47.53771688800823,
55.0,24.96423509250542,-0.300244992406216,follow,-0.04809845878543939,47.44329092883362,50.24390680650199
55.1,25.005104751060298,0.4086965855487928,follow,0.06951478082494589,47.515867419583074,
55.2,25.051758203024786,0.46653451964489323,follow,0.16669981788660237,47.67435694447705,
55.3,25.070283440335565,0.18525237310780232,follow,0.1685438196373923,47.74618112417457,
55.4,25.02578226455068,-0.4450117578488336,follow,0.019727619637670557,47.625152780141015,39.35041263304104
55.5,25.037830686134352,0.12048421583671604,follow,0.04790115685992902,47.58657455368595,123.35086116286311
55.6,25.072329220319798,0.3449853418544369,follow,0.12104545587098414,47.67779148507251,
55.7,25.037866158110504,-0.34463062209293266,follow,0.009064732560837285,47.61755856304053,79.05570069763277
55.8,25.071113622510563,0.3324746440005982,follow,0.08997271006372642,47.64677194722948,
55.9,25.080652504169095,0.09538881658530413,follow,0.09099015121257992,47.69766058497842,
56.0,25.05108717773045,-0.2956532643864303,follow,-0.0013834216921324582,47.61959533456151,60.99973429950956
56.1,25.064085201130176,0.12998023399725767,follow,0.03385585019278636,47.610486616788464,522.6914237883136
56.2,24.953218535217605,-1.1086666591257068,follow,-0.23504970501981148,47.36107809667545,18.989358533226586
56.3,24.96228274957508,0.09064214357476177,follow,-0.14107155967272433,47.288756243153685,65.38653801084519
56.4,24.930792345566818,-0.31490404008262196,follow,-0.1698961561664447,47.27352796819618,310.4325874079922
56.5,24.890900386841004,-0.398919587258139,follow,-0.2097397847107345,47.186448733639494,54.18794615486051
56.6,24.94389014660046,0.5298975975945535,follow,-0.016991885306111953,47.3193586949554,
56.7,24.86279180342345,-0.8109834317701152,follow,-0.19786553960533126,47.217969680295354,46.57109040719614
56.8,24.87880701118616,0.16015207762711794,follow,-0.09549720518216276,47.19869049995301,244.81689398530148
56.9,24.863166142184678,-0.1564086900148493,follow,-0.09740071794485061,47.220809798834395,
57.0,24.90912871246819,0.4596257028350937,follow,0.047743971338910285,47.342493184615925,
57.1,24.840867881631294,-0.6826083083689425,follow,-0.12011275533317445,47.24358031336911,47.76282370317766
57.2,24.909319728748894,0.6845184711759993,follow,0.08519170275904031,47.34649352520598,
57.3,24.877273019086097,-0.3204670966279591,follow,-0.0074180407922526115,47.35656155233109,
57.4,24.86724157985732,-0.10031439228774784,follow,-0.02107527820667343,47.294834250422475,76.61898833751867
57.5,24.887966343796972,0.20724763939651253,follow,0.04224772265076382,47.343110092436746,
57.6,24.887699065671484,-0.0026727812548880195,follow,0.03736394236159413,47.36931345805705,
57.7,24.874887938523074,-0.1281112714841083,follow,0.003994952982672828,47.3355435514899,140.17078625126658
57.8,24.88757430914865,0.1268637062557541,follow,0.040722849852983245,47.353054757637594,
57.9,24.873797680029277,-0.137766291193745,follow,0.003935862999753681,47.33529732672273,266.56613534730275
58.0,24.88888625230786,0.1508857227858176,follow,0.04622103867588123,47.3569175587198,
58.1,24.907577298083705,0.18691045775847093,follow,0.08469955502722115,47.41802893348901,
58.2,24.957088541480687,0.4951124339697993,follow,0.1849052565550835,47.54627120368064,
58.3,24.90812116664299,-0.48967374837698513,follow,0.0219295373115429,47.45756234953257,53.49811222938202
58.4,25.010351717451453,1.022305508084633,follow,0.2645684829037904,47.626750232868275,
58.5,24.913576846667368,-0.9677487078408389,follow,-0.03581251505404737,47.47971506112313,32.29139973626123
58.6,24.967054704464264,0.5347785779689487,follow,0.10699210645534407,47.477357376456396,2013.7280462602828
58.7,24.96397493258277,-0.03079771881495691,follow,0.07406984931357385,47.52465190600997,
58.8,24.983200084981487,0.1922515239871847,follow,0.10329201387754239,47.549254412751694,
58.9,24.962556039845772,-0.20644045135716285,follow,0.029134276781313417,47.50393440425354,104.81890003660126
59.0,24.972089477711652,0.09533437865878235,follow,0.04784474050030241,47.491678800268964,387.50990045071387
59.1,24.955634955996338,-0.16454521715314735,follow,-0.0006643640696779585,47.4574698524978,138.72823616194262
59.2,24.947459527065174,-0.08175428931162645,follow,-0.015546077096338706,47.417906356898165,119.8526713532788
59.3,24.978084788802295,0.3062526173712213,follow,0.06597111359388919,47.48716040419165,
59.4,24.977295254421428,-0.00789534380868702,follow,0.049224742107973896,47.51635192531142,
59.5,24.961141656737933,-0.16153597683493803,follow,0.0006795182371277519,47.46662239986927,95.4495784503188
59.6,24.999644136796935,0.38502480059003,follow,0.09579574908858035,47.53750823419548,
59.7,24.995121747840837,-0.04522388956096904,follow,0.0610776153203787,47.56054382051578,
59.8,25.029882814184184,0.3476106634334547,follow,0.12934902397044112,47.622031645731695,
59.9,25.040929736655023,0.11046922470838089,follow,0.12121914303700265,47.666043364313275,
60.0,25.019754846988246,-0.21174889666776525,follow,0.03855578566523121,47.59995039064777,72.01968341075384
60.1,25.019553455402765,-0.002013915854800423,follow,0.029342635466576894,47.55897490594894,116.06690013678636
60.2,25.04801767451477,0.2846421911200665,follow,0.0906893773045141,47.620019560408664,
60.3,25.06179745762699,0.1377978311221904,follow,0.0991912811850284,47.67121779295719,
60.4,25.066494925785157,0.04697468158165488,follow,0.08334186075400396,47.67603804719449,
60.5,25.081258497498915,0.14763571713756857,follow,0.09564616593823416,47.695388554615974,
60.6,25.12903043302071,0.4777193552179305,follow,0.18237495861770725,47.80426270486608,
60.7,25.10614185419111,-0.22888578829597483,follow,0.07581401203295002,47.76935966156401,136.86302150829877
60.8,25.153994705165847,0.4785285097473503,follow,0.16753269485823097,47.8267454761449,
60.9,25.14415990848377,-0.09834796682078097,follow,0.09535394787954488,47.82634600562832,11972.434515195522
61.0,25.163007476876768,0.18847568393000763,follow,0.11169015205428678,47.82793001477994,
61.1,25.2093360789786,0.4632860210182958,follow,0.18811805177710994,47.93262926709226,
61.2,25.238318213833416,0.2898213485481732,follow,0.20069154072650264,48.0146956591944,
61.3,25.27971777183947,0.4139955800605388,follow,0.23838651706093827,48.09586383781106,
61.4,25.32971777183947,0.5,follow,0.2953154028679137,48.214892060627115,
61.5,25.343934145367598,0.1421637352812959,follow,0.23934362568396494,48.23392028344317,
61.6,25.3939341453676,0.5,follow,0.28862565085501046,48.30452686890641,
61.7,25.39741444779676,0.03480302429159304,follow,0.20723223631824794,48.29813345436965,755.4356623783933
61.8,25.442499682755955,0.45085234959195797,follow,0.24727033789483244,48.34339200958997,
61.9,25.4511273913179,0.08627708561945968,follow,0.18839251718043926,48.35214204131437,
62.0,25.484422146587594,0.33294755269694837,follow,0.20433821520573048,48.38102930218258,
62.1,25.52066469727458,0.36242550686986397,follow,0.22195386764243352,48.448587087523826,
62.2,25.51131011337005,-0.09354583904529831,follow,0.12552357188450003,48.40652061779637,115.07150690660467
62.3,25.56131011337005,0.5,follow,0.32742443640428576,48.59438960645936,
62.4,25.55166627396594,-0.09643839404111842,follow,0.19829342506727698,48.54025859512235,89.67181176964101
62.5,25.559267262116116,0.07600988150177676,follow,0.14659255677685223,48.47409196772576,73.26063587490806
62.6,25.609267262116116,0.5,follow,0.25626434833998246,48.59516524151415,
62.7,25.653082803687823,0.4381554157170545,follow,0.27233762212836865,48.68623851530254,
62.8,25.697108053222053,0.4402524953422918,follow,0.2833060294020271,48.76293023493376,
62.9,25.742588671156962,0.4548061793491026,follow,0.2935573497784816,48.83921942961156,
63.0,25.76710749582499,0.24518824668028683,follow,0.25007755576042,48.86396056249586,
63.1,25.77111926718669,0.04011771361700728,follow,0.16958856917587184,48.82024981291336,111.6893447932538
63.2,25.812122497822166,0.4100323063547446,follow,0.19945898541465112,48.85613788619469,
63.3,25.808334036211647,-0.03788461610519256,follow,0.1137418896792255,48.83192563641247,201.6827270313333
63.4,25.858334036211648,0.5,follow,0.22759117847383692,48.94009223279131,
63.5,25.87107161188621,0.1273757567456238,follow,0.17175777485267218,48.959258829170146,
63.6,25.879230344648157,0.08158732761944798,follow,0.12054425015220716,48.927151667981526,152.38703721125464
63.7,25.902023033379812,0.22792688731655047,follow,0.11838311654447864,48.93722863351671,
63.8,25.940650688561053,0.3862765518124021,follow,0.15399178010900982,49.00702633017873,
63.9,25.941004970831912,0.0035428227085737007,follow,0.0879852284810454,48.99896126132263,607.5454795928945
64.0,25.950067841947565,0.09062871115653082,follow,0.06135330799156691,48.972860764239435,187.6319083431481
64.1,25.987190959371087,0.37123117423522844,follow,0.10875221712333172,49.033853980044675,
64.2,26.012194842452253,0.2500388308116468,follow,0.11334844505093855,49.09413488410757,
64.3,26.020931662135283,0.08736819683030245,follow,0.07762313618396632,49.09591539986234,
64.4,26.03831138537908,0.173797232437984,follow,0.07242474044588931,49.10382223364881,
64.5,26.073418109540352,0.3510672416126915,follow,0.11052401704228032,49.16799109511091,
64.6,26.04583703708018,-0.27581072460171857,follow,-0.011477880153655917,49.09864928415687,70.80670177002293
64.7,26.04716291890857,0.0132588182839007,follow,-0.029689975171422134,49.03906558044885,82.3028152475352
64.8,26.052346188461538,0.051832695529675926,follow,-0.03339508980486272,49.03734928855799,2857.168384340401
64.9,26.072496385751315,0.2015019728977494,follow,-0.00040461298046778893,49.07811466971184,
65.0,26.10573114817842,0.332347624271065,follow,0.05412045250973563,49.162865031136704,
65.1,26.155731148178422,0.5,follow,0.1816951940512297,49.34029191631886,
65.2,26.205731148178423,0.5,follow,0.23312207923338235,49.46671880150102,
65.3,26.23175242729836,0.2602127911993809,follow,0.2015489644155366,49.510145686683174,
65.4,26.27420464577607,0.42452218477708836,follow,0.21734180300579453,49.564970443953335,
65.5,26.274689884429215,0.004852386531461139,follow,0.12824301071162125,49.53954997937573,194.8805846098314
65.6,26.324689884429215,0.5,follow,0.1860461642889888,49.59808099093281,
65.7,26.34234159906407,0.17651714634856464,follow,0.14557717584606422,49.632612002489886,
65.8,26.39234159906407,0.5,follow,0.20386544398737527,49.71737784258348,
65.9,26.394235500340173,0.018939012761021057,follow,0.1196312840809668,49.708143682677076,538.3071571912831
66.0,26.444235500340174,0.5,follow,0.2193668821327961,49.810720132643056,
66.1,26.494235500340174,0.5,follow,0.3269433320987787,49.99329658260904,
66.2,26.536449449330497,0.42213948990322125,follow,0.30051978206476804,50.041873032575026,
66.3,26.586449449330498,0.5,follow,0.32655391364622943,50.13122808764198,
66.4,26.6364494493305,0.5,follow,0.36190896871318756,50.24158314270893,
66.5,26.67249987921616,0.36050429885662993,follow,0.3072640237801352,50.26193819777588,
66.6,26.722499879216162,0.5,follow,0.3239383910300262,50.33268820985427,
66.7,26.768116661915858,0.456167826996944,follow,0.30068840310840983,50.384438221932655,
66.8,26.816844645435065,0.48727983519206786,follow,0.2904515628672826,50.44262655574107,
66.9,26.832081588985805,0.15236943550740734,follow,0.20267512304496904,50.427942091197565,343.410152558116
67.0,26.882081588985805,0.5,follow,0.23161154882027546,50.479733932298984,
67.1,26.932081588985806,0.5,follow,0.24640338992169575,50.5695257734004,
67.2,26.982081588985807,0.5,follow,0.33719523102310944,50.73531761450182,
67.3,27.032081588985807,0.5,follow,0.38598707212452865,50.85910945560324,
67.4,27.082081588985808,0.5,follow,0.5317789132259421,51.079901296704655,
67.5,27.12598931293172,0.4390772394591068,follow,0.43557075432735815,51.058693137806074,240.75023853778742
67.6,27.17598931293172,0.5,follow,0.48211023711532874,51.171094206512905,
67.7,27.22598931293172,0.5,follow,0.4615113058221567,51.225495275219735,
67.8,27.27598931293172,0.5,follow,0.6049123745289791,51.44389634392656,
67.9,27.32598931293172,0.5,follow,0.4983134432358085,51.412297412633386,162.70264628773305
68.0,27.363488898882053,0.3749958595033358,follow,0.38771451194263307,51.37669848134021,144.32090126029738
68.1,27.404149565683277,0.40660666801222844,follow,0.3151162431289265,51.36034959145201,314.15190843327474
68.2,27.38048377671468,-0.23665788968596035,follow,0.10971028635876223,51.21593463488368,35.46442546665982
68.3,27.43048377671468,0.5,follow,0.14016059214019094,51.21088625721221,1014.4028357196781
68.4,27.429922402058803,-0.005613746558784605,follow,0.03911221446872304,51.184837879540744,196.49913912145885
68.5,27.479922402058804,0.5,follow,0.09296203624666077,51.237845639334864,
68.6,27.51346917617968,0.3354677412087508,follow,0.08596979604077859,51.305853399128985,
68.7,27.56346917617968,0.5,follow,0.23130271724149765,51.501506481511015,
68.8,27.61346917617968,0.5,follow,0.27295579962352434,51.618159563893045,
68.9,27.635901038491006,0.22431862311327228,follow,0.18560888200555326,51.605812646275076,417.9651492221352
69.0,27.654367115692,0.1846607720099374,follow,0.11337098468946039,51.567222542425974,133.6280999503653
69.1,27.704367115692,0.5,follow,0.16423515731877103,51.645785830856774,
69.2,27.688113394348882,-0.16253721343120225,follow,0.014798445749576672,51.571349119287575,69.28214322222483
69.3,27.738113394348883,0.5,follow,0.23436768832935684,51.76653777985268,
69.4,27.788113394348883,0.5,follow,0.298556348894472,51.905726440417794,
69.5,27.81961287586128,0.31499481512396765,follow,0.22174500945958187,51.90391510098291,2865.4990942755758
69.6,27.809488646814568,-0.10124229046714739,follow,0.06753449960485369,51.796953813396776,48.42588845210792
69.7,27.85948864681457,0.5,follow,0.2397719784934722,51.95400494871532,
69.8,27.89849093766315,0.39002290848582555,follow,0.19582311381201123,51.985056084033864,
69.9,27.948490937663152,0.5,follow,0.2824705837728274,52.13020699026755,
70.0,27.939067103040287,-0.09423834622865235,follow,0.10962149000651067,52.03235789650124,53.17612651657838
70.1,27.984287969829484,0.4522086678919843,follow,0.11585053163678083,52.02445118619721,657.978466211021
70.2,28.016745268971274,0.32457299141788204,follow,0.08959043447003268,52.06602238921426,
70.3,28.055798542445256,0.39053273473982775,follow,0.08622995886022267,52.11134786231713,
70.4,28.07273946282248,0.1694092037722456,follow,0.031070194404726692,52.11476800807261,
70.5,28.12273946282248,0.5,follow,0.10138486755664644,52.210494061790364,
70.6,28.112167259559286,-0.10572203263194274,follow,-0.02388907872560253,52.16022011550812,103.75199078797256
70.7,28.160065332085406,0.4789807252612178,follow,0.025752500213258145,52.194003389552186,
70.8,28.185584249578152,0.2551891749274543,follow,0.007898858215540372,52.24799685634365,
70.9,28.235584249578153,0.5,follow,0.058062057018602786,52.33643843138583,
71.0,28.285062653577917,0.4947840399976495,follow,0.0875036320607876,52.44088000642802,
71.1,28.271161228735956,-0.13901424841960924,follow,-0.04222023929665397,52.385373741070225,94.37740659256345
71.2,28.268604865007394,-0.025563637285619695,follow,-0.10748422490730292,52.29925761819663,60.73108713331581
71.3,28.318604865007394,0.5,follow,0.05648983418479503,52.45939713169589,
71.4,28.35637585849557,0.3777099348817643,follow,0.05862934768405381,52.53653664519515,
71.5,28.36227798888701,0.059021303914377266,follow,-0.015664728397766225,52.51889905934559,297.76693651452416
71.6,28.41227798888701,0.5,follow,0.16025427712637708,52.70367126045689,
71.7,28.455219368365682,0.4294137947867308,follow,0.14402647823767722,52.76244346156819,
71.8,28.505219368365683,0.5,follow,0.22909247218309048,52.91192152473162,
71.9,28.554431287824354,0.4921191945867125,follow,0.20657053534652903,52.96439958789505,
72.0,28.604431287824355,0.5,follow,0.3563095273760908,53.18795645911262,
72.1,28.654431287824355,0.5,follow,0.4768663985936499,53.38351333033018,
72.2,28.704431287824356,0.5,follow,0.42142326981121414,53.40307020154775,
72.3,28.754431287824357,0.5,follow,0.4709801410287753,53.52762707276531,
72.4,28.804431287824357,0.5,follow,0.4895370122463447,53.62118394398288,
72.5,28.854431287824358,0.5,follow,0.5710938834639094,53.777740815200445,
72.6,28.90443128782436,0.5,follow,0.4456507546814734,53.72729768641801,106.51063679683148
72.7,28.95443128782436,0.5,follow,0.4632076258990452,53.81985455763558,
72.8,29.00443128782436,0.5,follow,0.5127644971166063,53.944411428853144,
72.9,29.01973718137561,0.1530589355125156,follow,0.31232136833416746,53.81896830007071,42.90308191643749
73.0,29.055208922221333,0.35471740845722843,follow,0.21638880986972708,53.74599458193315,73.65116641119718
73.1,29.03475644959986,-0.2045247262147309,follow,0.014660306379020938,53.597473689711016,36.08749778418291
73.2,29.084756449599862,0.5,follow,0.05786337035123523,53.60999804475103,
73.3,29.134756449599863,0.5,follow,0.0803877253912546,53.707522399791046,
73.4,29.184756449599863,0.5,follow,0.17191208043126238,53.874046754831056,
73.5,29.229041369446144,0.4428491984627847,follow,0.13543643547127004,53.91257110987107,
73.6,29.279041369446144,0.5,follow,0.24310491875723983,54.08666697292645,
73.7,29.277146921808853,-0.018944476372904973,follow,0.0752007818126259,53.99376283598184,58.117716402845176
73.8,29.2768960381921,-0.0025088361675580373,follow,-0.04067223891232885,53.87504814380095,45.38195496620725
73.9,29.324280505591357,0.47384467399256336,follow,-0.009985517306411396,53.90535853998174,
74.0,29.361388225409026,0.3710771981766778,follow,-0.012490268964427287,53.97393048942261,
74.1,29.388775265764938,0.27387040355912784,follow,-0.037290671231836825,54.0047916668817,
74.2,29.343057657077207,-0.45717608687731837,follow,-0.22824875834220393,53.854914140305205,35.93261469578563
74.3,29.393057657077208,0.5,follow,-0.12497811101832212,53.889608374597486,
74.4,29.35286963762259,-0.4018801945461714,follow,-0.2762838767260476,53.813302608889764,70.52324566798072
74.5,29.40286963762259,0.5,follow,-0.10828881130638024,53.921015645127504,
74.6,29.42989443407094,0.2702479644834834,follow,-0.10357577506864146,54.000728681365246,
74.7,29.422672478034805,-0.07221956036132346,follow,-0.1811024131482526,53.96373923795815,145.8895681236685
74.8,29.44499779655751,0.2232531852270292,follow,-0.1655367268975425,53.96847199015467,
74.9,29.43037626435378,-0.14621532203731102,follow,-0.24152448433734008,53.92597221049892,126.8852983410747
75.0,29.468913876848777,0.38537612494998263,follow,-0.16862981246712394,53.97693458406354,
75.1,29.518913876848778,0.5,follow,-0.08432761889450546,54.11904319637866,
75.2,29.499548648245568,-0.19365228603208887,follow,-0.19321900657937618,54.08515180869379,159.5837630243341
75.3,29.54954864824557,0.5,follow,-0.058126028499124516,54.19119694386923,
75.4,29.551509139708408,0.019604914628373632,follow,-0.12308089332367445,54.201242079044675,
75.5,29.567253338312533,0.15744198604125015,follow,-0.13617254448877958,54.191091165073836,533.8543043586147
75.6,29.599221775672124,0.3196843735959222,follow,-0.10651417622622006,54.24436583124258,
75.7,29.58888718892343,-0.10334586748695956,follow,-0.18538900983281792,54.21344365367537,175.32220535192576
75.8,29.6161049162007,0.2721772727727301,follow,-0.1517758486021208,54.23155493478303,
75.9,29.59868530104695,-0.1741961515375377,follow,-0.23321293113809816,54.190944443162955,133.44074962239898
76.0,29.64868530104695,0.5,follow,0.045047961487831856,54.44307591305826,
76.1,29.689278676214435,0.405933751674869,follow,0.045179431383139956,54.51820738295356,
76.2,29.70721612190832,0.17937445693884274,follow,-0.008638498989540722,54.525279515332116,
76.3,29.75721612190832,0.5,follow,0.05673372027879964,54.61755790314128,
76.4,29.793530154648614,0.3631403274029166,follow,0.04301210808797151,54.67883629095045,
76.5,29.832413345989796,0.3888319134118102,follow,0.03918804351266658,54.72948327548559,
